,user_id,retweet_mean,favorite_count_mean,retweet_max,favorite_max,retweet_min,favorite_min,retweet_std,favorite_std,source_mode,in_reply_user_id_mean,retweet_%,contains_@_%,Unnamed: 0,id,statuses_count,followers_count,friends_count,favourites_count,listed_count,url,lang,time_zone,location,default_profile,geo_enabled,profile_banner_url,profile_background_image_url_https,profile_text_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_background_image_url,profile_background_color,profile_link_color,utc_offset,description,created_at,target
3655,2244691130.0,353.5241128298453,0.1583257506824386,204737.0,37.0,0.0,0.0,6386.376732386398,1.2059069150767832,Twitter for iPhone,0.06824385805277525,0.6178343949044586,0.7224749772520473,1852,2244691130,2216,522,793,1102,4,0,en,,Las Colinas,1.0,0.0,1,0,0,0,0,0,0,0,,"We can't get married why?! Well we did! LA 11/18/2014. One Love, Democrat, Devout Atheist, Animal Lover, #uniteblue #LGBT #freedomtomarry #PETA",Fri Dec 13 23:57:31 +0000 2013,0
3656,2244762307.0,0.06349206349206349,0.1693121693121693,1.0,3.0,0.0,0.0,0.24416908562953465,0.46399265167287096,Other,0.007936507936507936,0.0,0.013227513227513227,49,2244762307,378,173,312,27,0,0,en-gb,Pacific Time (US & Canada),"California,Venice",0.0,0.0,1,1,0,0,0,1,0,0,-25200.0,Summer Kicks,Sat Dec 14 00:59:39 +0000 2013,0
3657,2245115129.0,2103.9078242229366,0.3183279742765273,159729.0,8.0,0.0,0.0,9956.102091927596,0.7768488894492217,Twitter for iPhone,0.1414790996784566,0.5133976420150054,0.6730975348338692,589,2245115129,977,212,400,370,0,0,en,,,1.0,1.0,1,0,0,0,0,0,0,0,,Ball @ Bradford. 731.,Thu Dec 26 17:41:00 +0000 2013,0
3658,2246800628.0,707.8642405063291,1.633860759493671,127440.0,97.0,0.0,0.0,4667.8997738207645,4.931803903561962,Twitter for iPhone,0.1911392405063291,0.31214642262895176,0.562396006655574,2334,2246800628,4278,929,726,4837,1,0,en,,,1.0,0.0,1,0,0,0,0,0,0,0,,rhs ',Sun Dec 15 07:20:43 +0000 2013,0
3659,2248762537.0,771.9648413192284,0.26913503422526447,234898.0,19.0,0.0,0.0,5860.556902646604,0.8614217135793241,Twitter for iPhone,0.3833229620410703,0.35080012550988393,0.7345465955443992,67,2248762537,7588,235,112,10979,0,1,en,,Hello Stalker. ,1.0,1.0,1,0,0,0,0,0,0,0,,"Professional procrastinator who spreads positive vibes. If you cant handle the heat, get out of the kitchen.",Mon Dec 16 13:27:47 +0000 2013,0
3660,2250794221.0,1.8823529411764706,0.04411764705882353,127.0,1.0,0.0,0.0,15.399679597136716,0.20688330616678682,Other,0.1323529411764706,0.014705882352941176,0.14705882352941177,934,2250794221,68,14,76,3,0,0,en,Islamabad,Islamabad Pakistan,0.0,0.0,0,0,0,0,0,0,0,0,18000.0,Studying BS Computer Science at Comsats Institute of Information Technology,Tue Dec 17 18:17:54 +0000 2013,0
3661,2250948913.0,414.43333333333334,0.5333333333333333,6690.0,5.0,0.0,0.0,1537.1553593734677,1.4319827906241327,TweetDeck,1.0,0.6333333333333333,0.8666666666666667,9249,2250948913,9852,1513,1139,403,77,1,,,NW DC,1.0,0.0,1,0,0,0,0,0,0,0,,"Editor / team leader, @blaw. Ex-@environment; finreg reporter. Crossword speed-solver. RPI, Maryland, Cornell.",2013-12-17 20:36:58,0
3662,2251504327.0,520.3342661691543,0.5214552238805971,54208.0,18.0,0.0,0.0,2643.556303702293,1.1670061907789557,Twitter for iPhone,0.23911691542288557,0.5193457061969172,0.7684806542938031,1545,2251504327,29910,249,185,9304,4,1,en,,"Tijuana, Mexico",0.0,0.0,1,0,0,0,0,0,0,0,,...,Wed Dec 18 05:59:23 +0000 2013,0
3663,2251878995.0,634.6450417052827,0.2839048501699104,93053.0,35.0,0.0,0.0,3220.974693609141,1.0095482722775904,Twitter for Android,0.5817114612295335,0.28346213292117467,0.895208655332303,120,2251878995,5939,720,727,420,6,0,es,Belgrade,Spain,1.0,1.0,1,0,0,0,0,0,0,0,7200.0,"On my way to the moon. 50 shades of kesha. 5H. Izzy is my sunshine, slay me.",Mon Dec 30 11:37:30 +0000 2013,0
3664,2253968388.0,542.4333333333333,122.63333333333334,14634.0,1043.0,1.0,0.0,2666.73037158102,214.99807269919378,Twitter Web App,1.0,0.03333333333333333,0.4666666666666667,8824,2253968388,15300,32990,3835,1343,808,1,,,Southwest Alabama,0.0,1.0,1,0,0,0,0,0,1,0,,I am proud to represent Alabama's First Congressional District in the U.S. House of Representatives. Official Congressional Account,2013-12-19 19:42:18,0
3665,2256345201.0,35.35336538461539,0.028846153846153848,12402.0,2.0,0.0,0.0,608.395632722949,0.18138587074425996,Other,0.15865384615384615,0.27163461538461536,0.5264423076923077,1853,2256345201,434,149,153,9,0,0,en,,Secunda,1.0,1.0,1,0,0,0,0,0,0,0,,"I am not an ordinary humanbeing but an extraordinary dancer dancing for #ArtisticMarvelousAM Crew(, the blessings from God to everybody in the world",Wed Jan 01 14:36:47 +0000 2014,0
3666,2257069046.0,90.8515625,0.06755514705882353,45799.0,4.0,0.0,0.0,1228.2832241164233,0.2754886095084478,Twitter Web App,0.10753676470588236,0.18152573529411764,0.3239889705882353,203,2257069046,2178,93,210,88,1,1,es,,Olavarria,0.0,1.0,1,1,0,0,0,1,0,1,,18 de marzo. No hay que pensarlo mas de una vez.,Sun Dec 22 00:07:52 +0000 2013,0
3667,2257140654.0,1784.5333333333333,6.266666666666667,41530.0,28.0,1.0,0.0,7660.993366458396,9.853874901515274,Twitter for Android,1.0,0.6666666666666666,0.8666666666666667,8498,2257140654,8731,7010,2095,2277,179,1,,,Oregon,1.0,0.0,1,0,0,0,0,0,0,0,,"The official account of the Oregon Republican Party, the Party of Freedom. Follows/RTs/Likes are not necessarily an endorsement. #MAGA #KAG",2013-12-22 01:49:25,0
3668,2257463006.0,0.662153449387492,0.049000644745325596,541.0,4.0,0.0,0.0,15.1250906349186,0.23864665606539898,Other,0.0,0.0038684719535783366,0.0038684719535783366,4401,2257463006,248,80,173,0,0,0,it,,,0.0,0.0,1,0,0,0,0,0,0,0,,Su twitter per diletto.,Sun Dec 22 08:34:23 +0000 2013,1
3669,2257926470.0,458.0305200872003,0.640298972282778,49849.0,66.0,0.0,0.0,2170.951283586013,1.780610812013325,Twitter for iPhone,0.2541264403612582,0.23270440251572327,0.4911949685534591,103,2257926470,15809,385,353,4688,5,1,fr,,France.,0.0,1.0,1,0,0,0,0,0,0,1,,II REVERZE 2015 II,Sun Dec 22 16:53:47 +0000 2013,0
3670,2258779736.0,2.368299711815562,0.9371757925072046,1425.0,65.0,0.0,0.0,40.45495064168387,2.2520210276520265,Other,0.0,0.006340057636887608,0.007492795389048991,4402,2258779736,579,2592,2764,0,5,0,it,,,0.0,0.0,1,0,0,0,0,0,0,0,,Appassionato di umorismo e politica.,Mon Dec 23 10:53:49 +0000 2013,1
3671,2259016411.0,429.6935556557008,0.24785939612438035,89500.0,10.0,0.0,0.0,2947.4036167583504,0.6632424832466819,Twitter for iPhone,0.2550698512843623,0.23045639403524626,0.5033890646181653,313,2259016411,2249,304,194,2472,1,0,en,,Channel Islands,0.0,1.0,1,1,0,0,0,1,0,1,,// The 1975 //,Mon Dec 23 14:40:01 +0000 2013,0
3672,2259253460.0,4.003239740820734,5.4514038876889845,1425.0,161.0,0.0,0.0,41.40508911896601,6.592016943632565,Other,0.0005399568034557236,0.0032397408207343412,0.004859611231101512,4403,2259253460,587,9798,9965,0,14,0,it,Athens,,0.0,0.0,1,0,0,0,0,0,0,0,10800.0,Non so che scrivere :(,Mon Dec 23 18:25:33 +0000 2013,1
3673,2260257427.0,26.27577639751553,0.42857142857142855,6647.0,8.0,0.0,0.0,241.88813888579003,0.6529906892061655,Other,0.29347826086956524,0.06386292834890965,0.5398753894080996,3016,2260257427,9545,1030,1258,4497,0,1,en,,,1.0,1.0,1,0,0,0,0,0,0,0,,"I believed , I could so I did❤ / no time for fake people",Tue Dec 24 13:14:55 +0000 2013,0
3674,2260634148.0,521.4783013019219,0.6174829510229386,101766.0,17.0,0.0,0.0,3623.464306925077,1.0714004399896513,Twitter for iPhone,0.2966522008679479,0.3466085874299938,0.6661481020535158,1673,2260634148,3849,257,240,7090,0,0,en,,,1.0,0.0,1,0,0,0,0,0,0,0,,"I have a calling on my life, and that is to glorify my Lord and Savior Jesus Christ|Holy Spirit|superheros|floral|music|miracles|My comedy is free| ~Junior~",Tue Dec 24 19:32:14 +0000 2013,0
3675,2263479907.0,787.3129652605459,0.20936724565756823,234897.0,10.0,0.0,0.0,5846.461786057392,0.5502029380998846,Twitter for iPhone,0.20130272952853598,0.22485020498265532,0.48092084515925576,2130,2263479907,18295,146,80,5781,4,0,en,Pacific Time (US & Canada),LA,0.0,1.0,1,1,0,0,0,1,1,1,-25200.0,"Currently on a journey, leave a message. -- ❤️ #kianlawley #jccaylen #kianandjc #connorfranta #shawnmendes",Thu Dec 26 23:40:11 +0000 2013,0
3676,2263565293.0,254.71428571428572,0.03686635944700461,22161.0,1.0,0.0,0.0,1652.3145218452,0.18886931015063724,Twitter for Android,0.06451612903225806,0.5990783410138248,0.6682027649769585,2801,2263565293,217,73,212,180,1,0,en,Eastern Time (US & Canada),"Wichita,KS ",1.0,0.0,1,0,0,0,0,0,0,0,-14400.0,"watch TV gaming fishing/bird/deer hunting&smoking good cigars, good cigar makes up for a bad day Kansas city chiefs/royals&Kansas Jayhawks/Wildcats fan",Fri Dec 27 01:08:25 +0000 2013,0
3677,2263714776.0,3096.1987060998154,0.203943314849045,449653.0,32.0,0.0,0.0,19536.25986280557,0.8852479609746879,Twitter for iPhone,0.40573012939001846,0.23382624768946395,0.6586568083795441,3329,2263714776,28957,572,561,2749,7,0,en,Eastern Time (US & Canada),,0.0,0.0,1,1,0,0,0,1,0,0,-14400.0,i love michael n elissa n josh,Fri Dec 27 03:36:27 +0000 2013,0
3678,2265352238.0,108.26681061073411,0.1539173349784084,71497.0,49.0,0.0,0.0,1655.0036420788613,0.9739265564288837,Twitter Web App,0.216224552745219,0.029666254635352288,0.3136588380716934,2850,2265352238,4925,159,106,1737,0,1,en,Urumqi,Philippines,0.0,0.0,1,0,0,0,0,0,0,0,28800.0,| I LOVE Cameron Dallas | FOLLOWED BY @Andreww_Ferrer | Dancer | Athlete| #iZombie | THOMASIAN-CTHM |,Sat Dec 28 04:33:47 +0000 2013,0
3679,2265459252.0,0.05426356589147287,0.06976744186046512,2.0,1.0,0.0,0.0,0.25950907737555173,0.25574787730142756,Twitter Web App,0.3333333333333333,0.0,0.34108527131782945,7430,2265459252,79,8,39,0,1,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Sat Dec 28 06:20:15 +0000 2013,1
3680,2265488803.0,1.1797040169133193,0.07610993657505286,188.0,2.0,0.0,0.0,13.769110383741793,0.2809639968917022,Twitter Web App,0.4334038054968288,0.008456659619450317,0.45665961945031713,5333,2265488803,415,93,1038,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Sat Dec 28 06:43:59 +0000 2013,1
3681,2265514225.0,0.024,0.12,1.0,1.0,0.0,0.0,0.1536649056414849,0.3262692337674911,Twitter Web App,0.312,0.0,0.328,6921,2265514225,77,3,40,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Sat Dec 28 07:08:27 +0000 2013,1
3682,2265515540.0,0.03333333333333333,0.041666666666666664,1.0,1.0,0.0,0.0,0.18025814045107516,0.20066416332413978,Twitter Web App,0.35833333333333334,0.0,0.36666666666666664,6210,2265515540,74,2,35,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Sat Dec 28 07:14:00 +0000 2013,1
3683,2265546086.0,198.846967340591,0.10948678071539658,36048.0,19.0,0.0,0.0,1420.0053549409447,0.5429472720786797,Twitter Web App,0.1536547433903577,0.22595704948646125,0.3843759726112667,2297,2265546086,7343,1063,79,309,8,0,en,Moscow,,0.0,0.0,1,1,0,0,0,1,0,0,14400.0,"вегас, мальтизерс и арбузы",Sat Dec 28 07:43:27 +0000 2013,0
3684,2265569552.0,0.7019822282980178,0.025974025974025976,541.0,2.0,0.0,0.0,15.572742336069812,0.16335442950690393,Other,0.0,0.004101161995898838,0.005468215994531784,4404,2265569552,244,29,73,0,0,0,it,,,1.0,0.0,0,0,0,0,0,0,0,0,,ingegnere,Sat Dec 28 08:05:15 +0000 2013,1
3685,2265774727.0,0.024,0.064,1.0,2.0,0.0,0.0,0.15366490564148488,0.27661548950168724,Twitter Web App,0.376,0.0,0.376,5455,2265774727,72,4,38,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Sat Dec 28 11:24:44 +0000 2013,1
3686,2265815350.0,1883.1685393258426,0.06023720349563046,69273.0,4.0,0.0,0.0,5304.646270982876,0.26289665018982533,Twitter for iPhone,0.3083645443196005,0.3203517587939699,0.6702261306532663,788,2265815350,4025,1653,1879,28953,2,0,en,,,1.0,1.0,1,0,0,0,0,0,0,0,,My life $üçkś a$$ right now... How about yours?,Mon Jan 06 20:55:22 +0000 2014,0
3687,2265827263.0,0.032520325203252036,0.032520325203252036,1.0,2.0,0.0,0.0,0.17810290585867258,0.2193492368307992,Twitter Web App,0.35772357723577236,0.0,0.35772357723577236,7423,2265827263,70,5,27,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Sat Dec 28 12:13:52 +0000 2013,1
3688,2265905419.0,363.10645161290324,0.05,102203.0,3.0,0.0,0.0,4231.219633628528,0.25877179772076814,Other,0.19838709677419356,0.532258064516129,0.7354838709677419,7454,2265905419,235,52,548,0,2,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Sat Dec 28 13:21:27 +0000 2013,1
3689,2265959516.0,0.007874015748031496,0.06299212598425197,1.0,1.0,0.0,0.0,0.08873565094161137,0.2439109743934686,Twitter Web App,0.33858267716535434,0.0,0.36220472440944884,6897,2265959516,74,2,35,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Sat Dec 28 14:09:51 +0000 2013,1
3690,2265992857.0,0.02112676056338028,0.028169014084507043,1.0,1.0,0.0,0.0,0.14431593883136795,0.1660411797094467,Twitter Web App,0.30985915492957744,0.007042253521126761,0.30985915492957744,4529,2265992857,91,6,42,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Sat Dec 28 14:32:15 +0000 2013,1
3691,2266004940.0,6.630926331145149,0.05397520058351568,3154.0,3.0,0.0,0.0,107.14606732677514,0.25055534691219794,Other,0.014587892049598834,0.025528811086797956,0.06199854121079504,1081,2266004940,1372,62,467,793,0,0,en,,New Delhi,0.0,1.0,1,0,0,0,0,0,0,0,,,Sat Dec 28 14:48:09 +0000 2013,0
3692,2266093411.0,0.045454545454545456,0.05303030303030303,1.0,1.0,0.0,0.0,0.20909241769965373,0.22494762543583444,Twitter Web App,0.36363636363636365,0.0,0.36363636363636365,6064,2266093411,66,11,38,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Sat Dec 28 15:54:36 +0000 2013,1
3693,2266115628.0,0.05084745762711865,0.01694915254237288,2.0,1.0,0.0,0.0,0.2564537120933767,0.12963135419615374,Twitter Web App,0.3644067796610169,0.0,0.3813559322033898,5653,2266115628,65,3,43,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Sat Dec 28 16:17:55 +0000 2013,1
3694,2266126080.0,0.08396946564885496,0.061068702290076333,4.0,2.0,0.0,0.0,0.41208975756654126,0.2975728790071613,Twitter Web App,0.33587786259541985,0.007633587786259542,0.33587786259541985,6337,2266126080,83,7,42,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Sat Dec 28 16:26:42 +0000 2013,1
3695,2266193642.0,0.014598540145985401,0.06569343065693431,1.0,2.0,0.0,0.0,0.12037939167079066,0.27664958622681435,Twitter Web App,0.34306569343065696,0.0072992700729927005,0.35036496350364965,7425,2266193642,77,8,34,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Sat Dec 28 17:22:07 +0000 2013,1
3696,2266265965.0,0.11764705882352941,0.061764705882352944,26.0,3.0,0.0,0.0,1.421800468149544,0.27535410924174414,Twitter Web App,0.43529411764705883,0.0029411764705882353,0.4470588235294118,7450,2266265965,292,51,713,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Sat Dec 28 18:19:28 +0000 2013,1
3697,2266281601.0,38.656976744186046,0.03682170542635659,3264.0,1.0,0.0,0.0,213.33877651022797,0.18850658661665534,Twitter Web App,0.2596899224806202,0.35658914728682173,0.6162790697674418,6952,2266281601,276,59,604,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Sat Dec 28 18:33:25 +0000 2013,1
3698,2266487016.0,0.024,0.04,1.0,1.0,0.0,0.0,0.15366490564148488,0.19674775073518594,Twitter Web App,0.336,0.0,0.344,7402,2266487016,69,4,42,0,1,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Sat Dec 28 21:56:50 +0000 2013,1
3699,2266494228.0,0.03125,0.0625,1.0,1.0,0.0,0.0,0.1746763035549529,0.24301258837812542,Twitter Web App,0.3515625,0.0,0.3671875,7874,2266494228,66,6,39,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Sat Dec 28 22:05:08 +0000 2013,1
3700,2266513298.0,1.2228840125391849,0.05862068965517241,35.0,4.0,0.0,0.0,2.392402620822969,0.27435487260562136,Other,0.39373040752351096,0.5968652037617554,1.0,4405,2266513298,9794,350,5,43,4,0,it,,,1.0,0.0,1,0,0,0,0,0,0,0,,Ritwitto aforismi e citazioni. Gradisco #FF e Retweet.,Sat Dec 28 22:24:01 +0000 2013,1
3701,2266535815.0,0.04878048780487805,0.08401084010840108,2.0,2.0,0.0,0.0,0.23957588896790388,0.287396786561108,Twitter Web App,0.4146341463414634,0.0,0.4281842818428184,6955,2266535815,309,65,749,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Sat Dec 28 22:43:36 +0000 2013,1
3702,2266954628.0,1156.5782484982612,0.43471387922858046,113386.0,181.0,0.0,0.0,6362.888288533282,3.3782833452140335,Other,0.19443566234587417,0.3917036098796707,0.6196960101329956,1521,2266954628,5697,264,120,4234,0,1,en,,"Dallas, TX",0.0,1.0,1,1,0,0,0,1,0,0,,MCMXCVII,Sun Dec 29 05:56:58 +0000 2013,0
3703,2267333220.0,2.0010946907498632,0.6825396825396826,1425.0,55.0,0.0,0.0,41.56604424106634,2.003812496539689,Other,0.0,0.002736726874657909,0.002736726874657909,4406,2267333220,561,1763,889,0,1,0,it,,,0.0,0.0,0,0,0,0,0,0,0,0,,,Sun Dec 29 12:34:36 +0000 2013,1
3704,2267349139.0,2.977650429799427,2.7031518624641833,1425.0,41.0,0.0,0.0,42.51848038820562,3.257334055912888,Other,0.0,0.0028653295128939827,0.0028653295128939827,4407,2267349139,549,6244,6865,0,10,0,it,,,0.0,0.0,1,0,0,0,0,0,0,0,,Il mondo dello spettacolo la mia passione,Sun Dec 29 12:42:12 +0000 2013,1
3705,2267842723.0,1270.8814142678348,0.9458698372966208,109454.0,32.0,0.0,0.0,5620.994005570479,2.150200011212139,Twitter for Android,0.13642052565707133,0.5130053274835474,0.6925728611720464,2572,2267842723,9352,524,510,4532,1,0,en,,,1.0,1.0,1,0,0,0,0,0,0,0,,"if you cant handle me moody, then you dont get the booty.",Sun Dec 29 19:56:21 +0000 2013,0
3706,2267991852.0,936.4045226130653,0.24277638190954773,1165394.0,25.0,0.0,0.0,21892.115184971553,0.9137023483586681,Twitter for Android,0.26413316582914576,0.15957111321349732,0.5376852727846105,3040,2267991852,34430,2313,77,16435,48,0,es,Amsterdam,intp • ♌,0.0,1.0,1,1,0,0,0,1,0,0,7200.0,glenn rhee and monty green defense squad,Sun Dec 29 22:48:14 +0000 2013,0
3707,2268198534.0,8.167495338719702,4.413921690490988,3525.0,368.0,0.0,0.0,77.41913008717093,10.52466730082514,Twitter for iPhone,0.38564325668116844,0.12894161723384326,0.575398064314705,549,2268198534,7492,1860,1968,3783,4,0,en,,Pokelahoma,1.0,1.0,1,0,0,0,0,0,0,0,,"Is this where we say we're not affiliated with Oklahoma State University? The eighth wonder of Stillwater. Dec. 29, 2013.",Mon Dec 30 02:35:00 +0000 2013,0
3708,2268441811.0,1564.2326378075365,0.13983182809093742,309746.0,30.0,0.0,0.0,9910.905987507642,0.7143861075428385,Twitter for iPhone,0.12893179694799128,0.3470661672908864,0.47846441947565543,3119,2268441811,34997,1169,546,9676,13,0,en,Pacific Time (US & Canada),,0.0,1.0,1,1,0,0,0,1,1,1,-25200.0,ed makes me so hapoy siwowk,Mon Dec 30 06:32:15 +0000 2013,0
3709,2268586645.0,2.1134204275534443,0.5,1425.0,14.0,0.0,0.0,43.26735232255791,0.94815077861588,Other,0.0005938242280285036,0.007125890736342043,0.007125890736342043,4408,2268586645,515,1798,2001,0,1,0,it,,,0.0,0.0,0,0,0,0,0,0,0,0,,Programmatore,Mon Dec 30 08:59:00 +0000 2013,1
3710,2268598591.0,2.950568181818182,2.475568181818182,1425.0,65.0,0.0,0.0,42.500327386839345,3.4749938696980456,Other,0.0005681818181818182,0.002840909090909091,0.003977272727272727,4409,2268598591,523,5687,6170,0,7,0,it,,,0.0,0.0,1,0,0,0,0,0,0,0,,,Mon Dec 30 09:11:03 +0000 2013,1
3711,2268606518.0,0.7482614742698191,0.022253129346314324,541.0,2.0,0.0,0.0,15.734595711191048,0.15670560198363537,Other,0.0013908205841446453,0.006954102920723227,0.0076495132127955496,4410,2268606518,213,31,85,0,0,0,it,,,0.0,0.0,1,0,0,0,0,0,0,0,,Aspirante velina :),Mon Dec 30 09:24:25 +0000 2013,1
3712,2268625764.0,3.828125,4.200334821428571,1425.0,68.0,0.0,0.0,42.22300651839967,5.324378988494822,Other,0.0016741071428571428,0.005580357142857143,0.007254464285714286,4411,2268625764,553,6777,7136,0,4,0,it,,,0.0,0.0,1,0,0,0,0,0,0,0,,modeling,Mon Dec 30 09:44:41 +0000 2013,1
3713,2269218732.0,489.4230769230769,0.46153846153846156,11920.0,4.0,0.0,0.0,2334.388573876713,0.9891721480417544,Twitter for Android,0.34615384615384615,0.23076923076923078,0.6153846153846154,2117,2269218732,26,67,150,98,0,0,en,,,1.0,0.0,1,0,0,0,0,0,0,0,,now my madness is the only love I let myself embrace,Mon Dec 30 18:06:52 +0000 2013,0
3714,2269483532.0,688.5652038593215,0.5592903828197946,116404.0,261.0,0.0,0.0,2588.3987333843306,6.803366026062425,Twitter for iPhone,0.3112356053532524,0.45366614664586585,0.7812792511700468,2167,2269483532,5258,583,367,4525,6,1,en,,,0.0,1.0,1,1,0,0,0,1,0,0,,those gurus tho,Mon Dec 30 22:03:04 +0000 2013,0
3715,2270215064.0,2.2666666666666666,10.533333333333333,22.0,80.0,0.0,0.0,4.266415222475973,18.685663568321726,Twitter for Android,1.0,0.23333333333333334,0.5666666666666667,9086,2270215064,35838,8457,5323,67079,177,1,,,"Cleveland, OH 🏀⚾️🏈",0.0,1.0,1,0,0,0,0,0,0,0,,Meteorologist @cleveland19news. VA native. UT alum. #VFL. Southpaw. Bourbon drinker. Wife. Runner. 13.1 x 4. Body Pumper. 💪 Southerner. It's App-uh-latch-uh.,2013-12-31 10:50:26,0
3716,2270222940.0,0.004916018025399427,0.013928717738631708,1.0,3.0,0.0,0.0,0.06995609801193474,0.13356158952125902,Other,0.0024580090126997134,0.0,0.0024580090126997134,4412,2270222940,1081,17,17,0,0,1,it,,Libro,0.0,0.0,1,0,0,0,0,0,0,0,,Vederti Felice,Tue Dec 31 10:59:33 +0000 2013,1
3717,2270461687.0,3.4077825159914714,3.991471215351812,1425.0,109.0,0.0,0.0,41.07444328776888,4.948366116309272,Other,0.0005330490405117271,0.0026652452025586353,0.0031982942430703624,4413,2270461687,601,7955,8018,0,11,0,it,,,0.0,0.0,0,0,0,0,0,0,0,0,,vi piace il cinema?,Tue Dec 31 14:50:18 +0000 2013,1
3718,2270691548.0,1.8235294117647058,0.2815533980582524,1425.0,8.0,0.0,0.0,37.46523318329931,0.685437993343268,Other,0.001142204454597373,0.006282124500285551,0.0074243289548829245,4414,2270691548,547,1276,1918,0,1,0,it,,,0.0,0.0,1,0,0,0,0,0,0,0,,adoro la pizza,Tue Dec 31 18:25:58 +0000 2013,1
3719,2270714558.0,5.407365439093485,7.201133144475921,1425.0,122.0,0.0,0.0,42.523956861642105,8.068920727609918,Other,0.0005665722379603399,0.0033994334277620396,0.00396600566572238,4415,2270714558,558,8845,9720,0,20,0,it,,,0.0,0.0,0,0,0,0,0,0,0,0,,twitter,Tue Dec 31 18:49:14 +0000 2013,1
3720,2271281280.0,479.3358208955224,0.016417910447761194,88277.0,2.0,0.0,0.0,4702.712029843603,0.13842701090068296,Other,0.18208955223880596,0.5507462686567164,0.7343283582089553,6956,2271281280,236,51,559,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Wed Jan 01 06:57:52 +0000 2014,1
3721,2271287168.0,0.10835913312693499,0.058823529411764705,30.0,1.0,0.0,0.0,1.672955719547576,0.23565919795605986,Twitter Web App,0.43034055727554177,0.006191950464396285,0.43962848297213625,6948,2271287168,268,53,687,0,1,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Wed Jan 01 07:04:28 +0000 2014,1
3722,2271297840.0,1.8947667804323094,0.28668941979522183,1425.0,11.0,0.0,0.0,40.125794880960285,0.749694884786484,Other,0.0,0.004550625711035267,0.004550625711035267,4416,2271297840,567,1177,1676,0,3,0,it,,,0.0,0.0,1,0,0,0,0,0,0,0,,"La politica, il calcio, l'amore.",Wed Jan 01 07:16:22 +0000 2014,1
3723,2271303860.0,2.055776892430279,1.2151394422310757,1425.0,39.0,0.0,0.0,37.13452529885293,1.8593293195934097,Other,0.0,0.004553215708594195,0.006260671599317018,4417,2271303860,591,2621,2482,0,4,0,it,Athens,,0.0,0.0,1,0,0,0,0,0,0,0,10800.0,Dalla Cina con furore!,Wed Jan 01 07:22:16 +0000 2014,1
3724,2271452346.0,66.5297619047619,0.025,4455.0,1.0,0.0,0.0,297.7294074603471,0.15621796453476466,Other,0.19047619047619047,0.55,0.7464285714285714,5915,2271452346,311,59,818,0,1,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Wed Jan 01 10:12:25 +0000 2014,1
3725,2271465122.0,0.07213114754098361,0.07540983606557378,14.0,1.0,0.0,0.0,0.8159856704150459,0.2644854349442903,Twitter Web App,0.4360655737704918,0.003278688524590164,0.43934426229508194,5608,2271465122,244,67,638,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Wed Jan 01 10:26:14 +0000 2014,1
3726,2272013406.0,3.7526942711287576,4.2285876347135565,1425.0,240.0,0.0,0.0,42.731071605270365,8.28585762247017,Other,0.0011344299489506524,0.0028360748723766306,0.003970504821327283,4418,2272013406,524,7530,8101,0,8,0,it,,,0.0,0.0,0,0,0,0,0,0,0,0,,Adoro la tv.,Wed Jan 01 19:32:08 +0000 2014,1
3727,2272022072.0,1.7577992058990357,0.39194554736245035,1425.0,10.0,0.0,0.0,37.06440984123542,0.8093402067397156,Other,0.0005672149744753262,0.0045377197958026095,0.005104934770277935,4419,2272022072,534,1514,1212,0,2,0,it,,,0.0,0.0,1,0,0,0,0,0,0,0,,ingegnere.,Wed Jan 01 19:40:32 +0000 2014,1
3728,2272038535.0,1.7745901639344261,0.25117096018735363,1425.0,34.0,0.0,0.0,37.91092925849482,1.0620049508222449,Other,0.000585480093676815,0.005269320843091335,0.00585480093676815,4420,2272038535,550,540,213,0,0,0,it,Athens,,0.0,0.0,0,0,0,0,0,0,0,0,10800.0,tennis,Wed Jan 01 19:53:25 +0000 2014,1
